product_id,product_type,sentiment,sentiment_ratio,summary
1000231898,본 남도식 추어탕,positive,90,"이 제품은 가격에 비해 좋은 가치가 있어 맛있고, 집에서 쉽게 끓여 먹을 수 있어서 좋고, 양도 충분해서 가족 모두에게 적합합니다."
1000235788,왕푸징 마라탕,negative,34,"이 제품의 맛과 양에 대한 문제점이 많습니다. 건더기가 너무 짜서 먹기 어렵고, 마라 향이 강하여 불편합니다. 양이 적고 야채가 부족하여 비어있는 느낌이 들며, 기존의 마라탕과 맛이 다릅니다."
1000235788,왕푸징 마라탕,positive,62,"이 제품은 가격이 저렴하고 맛이 좋고, 집에서 간편하게 끓일 수 있어서 좋지만 유통기한이 짧다는 단점이 있어요."
1000237244,황태 곰탕,negative,6,"이 제품은 문제가 있어 보입니다. 기계가 이상을 일으키며, 국물이 빠져나오고, 콩나물 두부를 끓이면 비린 맛이 나고 가시가 많습니다."
1000237244,황태 곰탕,positive,94,이 제품은 가격이 저렴하고 맛도 좋으며 가족 모두가 먹을 수 있는 양이 풍부하다는 평이 많습니다.
1000237311,나주식 한우 곰탕,negative,10,"이 제품은 국물이 좋고 맛이 좋지만, 고기가 적다는 의견이 있으며, 배송이 늦어져서 녹아버리는 문제가 발생하는 등 불만이 있습니다."
1000237311,나주식 한우 곰탕,positive,88,이 제품은 맛이 깔끔하고 양이 푸짐한 곰탕입니다. 국물이 넉넉하고 고기는 적당한 양이고 간이 강하지 않아 밥과 함께 잘 어울립니다.
1000239335,영양갈비탕,negative,8,"이 제품은 뼈가 많고 고기가 적다는 의견이 많으며, 냄비에 끓여보니 뼈가 붙지 않았고 인삼 냄새가 강한데도 실망스럽다는 의견이 있습니다."
1000239335,영양갈비탕,positive,84,이 제품은 맛있고 푸짐한 갈비탕입니다. 맛있고 양이 풍부한 제품입니다.
1000239338,사골육개장,negative,14,이 제품은 양이 충분하지만 기름이 많고 국물이 진한데 불만이 많습니다. 플라스틱 용기도 깨져서 왔습니다.
1000239338,사골육개장,positive,86,"이 제품은 맛이 좋고, 사골 맛이 진하고 양이 많아 가족 모두에게 적합합니다. 하지만 유통기한이 짧다는 단점이 있습니다."
1000239341,참이맛감자탕,negative,22,"이 제품은 냄새가 강하고 맛이 평범하지만 부족한 편입니다. 작은 뼈 조각이 많아 치아를 조심해야 하며, 고기가 부족하고 국물이 넉넉합니다."
1000239341,참이맛감자탕,positive,76,"이 제품은 맛이 좋고, 고기와 국물이 풍부한 맛을 제공합니다. 또한, 냉동식품으로도 맛이 좋고, 신선한 재료로 만든 것처럼 느껴집니다. 고기는 부드럽고 잡내가 없으며, 우거지가 충분히 들어 있습니다. 국물은 깔끔하고 맛있으며, 양이 푸짐합니다. 가격대도 합리적이고 가성비도 좋습니다."
1000260405,스팸부대찌개 (냉동),negative,8,"이 제품은 양이 적고, 질이 떨어지는 스팸과 소시지로 아쉬운 점이 많습니다."
1000260405,스팸부대찌개 (냉동),positive,88,이 제품은 가격에 비해 만족스러운 제품입니다. 집에서 간편하게 끓여 먹을 수 있어 편리하고 양도 푸짐하여 가족 모두에게 적합합니다.
1000260407,순살감자탕 (냉동),negative,22,이 제품은 냉동 식품을 배송할 때 문제가 발생하는 것으로 보입니다. 제품이 녹아버리는 문제와 불량한 포장이 문제를 일으키는 것으로 보입니다.
1000260407,순살감자탕 (냉동),positive,68,이 제품은 가격대에 비해 맛과 양이 만족스럽고 편리한 냉동 제품으로 평이 좋습니다. 신선한 재료로 만들어져 있어 신선함을 느낄 수 있습니다. 가족 모두에게 적합한 양과 맛을 가지고 있습니다.
1000260409,양지육개장 (냉동),negative,18,"이 제품은 불만족한 평가가 많으며, 내용물이 줄어든다는 의견과 국물이 묻어 먹기 싫다는 문제점이 있습니다. 또한, 맛은 좋지만 조미료 맛이 강한 것 같다는 의견이 있습니다."
1000260409,양지육개장 (냉동),positive,74,이 제품은 맛이 좋고 양도 넉넉하고 간편하게 먹을 수 있어 가족 모두에게 적합합니다. 특히 국물이 사골 국물 맛이 나고 고기도 푸짐하여 한 끼 간단히 먹기 좋습니다.
1000260414,고기순대국 (냉동),negative,22,"이 제품은 가격에 비해 만족스럽지 않으며, 야채가 적고 건더기가 부족합니다. 또한, 냉동 제품보다 질이 떨어지고 국물이 많고 고기는 비계가 많아 별로입니다."
1000260414,고기순대국 (냉동),positive,74,"이 제품은 다양한 종류의 맛있는 냉동 국물로, 편리하고 푸짐해서 가족 모두에게 적합해요."
1000262049,재첩국,negative,14,"이 제품에 대한 고객들의 불만은 조개 알의 적은 양, 국물만 있는 문제, 배송 지연, 입맛에 맞지 않음, 비싼 가격, 비린내가 나다는 점입니다."
1000262049,재첩국,positive,80,"이 제품은 맛있는 재첩국으로, 부추를 넣으면 더 맛있게 먹을 수 있습니다. 재첩이 많고 깔끔하여 한 끼 해결하기 좋으며, 가끔씩 구매하는 고객들이 많습니다."
1000263556,뼈없는 갈비탕,negative,12,"이 제품은 매우 불만족스러운 제품입니다. 국물이 미원하고 맛이 없으며, 불편하고 맛이 없다는 의견이 많습니다."
1000263556,뼈없는 갈비탕,positive,78,"이 제품은 뼈가 없어서 먹기 편하고, 고기가 푸짐하고 부드러워서 좋다는 평이 많아요. 국물의 간도 딱 좋고, 쟁겨 놓고 먹기 좋습니다. 또한, 무가 들어가서 소고기 뭇 국 같은 느낌이 나고, 구수하고 짜지 않으며 뼈 없어서 편하게 먹을 수 있어요."
1000272180,갈비탕 1kg,negative,12,"이 제품은 유통기한이 짧고, 품질이 좋지 않으며, 가격이 저렴한데다 맛이 좋지 않습니다."
1000272180,갈비탕 1kg,positive,80,"이 제품은 가격대비 가성비가 좋으며 맛있다는 평이 많습니다. 집에서 간편하게 끓일 수 있어 편리하고, 양도 충분해서 가족 모두에게 적합합니다."
1000285076,전주식 해장 콩나물국밥,negative,28,이 제품은 오징어와 콩나물이 신선하지 못하여 냄새가 심하고 맛도 떨어집니다.
1000285076,전주식 해장 콩나물국밥,positive,70,"이 제품은 가격이 저렴하고 맛이 좋으며, 토핑도 풍부하여 가족 모두에게 적합합니다. 하지만 오징어 양이 조금 부족한 의견이 있어요."
1000306218,얼큰 대파 갈비탕,negative,42,"이 제품은 맛이 부족하고, 양이 적고 뼈가 크다는 비판이 많으며, 국물 맛도 평범하고, 대파가 많지만 갈비가 적게 들어 있어서 양이 애매하다는 의견이 있습니다. 처음 출시했을 때는 맛있었지만 이후에는 맛이 떨어지는 문제가 있습니다."
1000306218,얼큰 대파 갈비탕,positive,50,"이 제품은 가격대에 비해 가성비가 좋으며 토핑이 풍부하여 맛있다는 평이 많습니다. 국물은 깔끔하고 시원하며 대파가 많아 좋습니다. 고기는 뼈가 큰 갈빗대 3개가 들어가 있어 뼈는 큰데 고기는 작은데 붙어 있습니다. 국물 양은 많지만 고기가 적은 점이 아쉽지만, 뼈 끝에서 잔뼈가 떨어져서 조심해야 합니다. 얼큰 갈비탕보다 오리지널이 훨씬 맛있다고 생각합니다. 대파가 많지만 부드럽게 느껴져 괜찮습니다."
1000313489,양지살 곱창육개장,negative,14,"이 제품은 비싼 가격과 내용물이 적다는 의견이 있어요. 또한, 맛있었음에도 불구하고 냄새가 나고 국물만 많아서 재구매 의사가 없다는 의견이 있습니다."
1000313489,양지살 곱창육개장,positive,82,"이 제품은 맛이 좋고 양이 충분하며, 간편하게 끓여 먹을 수 있습니다. 또한, 12인용으로 적당한 양이며, 혼자 먹기에도 적절합니다. 맵지 않아 부드럽고, 부재료를 더 넣을 수 있어 더 맛있게 먹을 수 있습니다."
1000315306,시래기 된장국,negative,8,이 제품은 간편하고 맛이 좋지만 냄새가 거슬리고 양이 적다는 점이 불편하다는 의견이 있습니다.
1000315306,시래기 된장국,positive,88,"이 국은 편리한 국입니다. 시래기는 건강하고 맛있으며, 양이 넉넉하여 가족 모두에게 적합합니다. 워킹맘도 퇴근하고 요리할 시간이 없을 때도 적합합니다."
1000323319,The미식 돼지고기김치찌개 350g* 2개입,negative,30,"장영란 씨는 유튜브에서 소개해주신 제품을 주문해 보았습니다. 하지만 기대했던 것보다 양이 적고 맛이 별로 نبود고, 비슷한 제품들과 비슷한 느낌이 들었습니다. 라이브 방송 시 저렴하게 주문하는 것이 좋았던 것 같았지만, 요즘 광고가 너무 많아 재구매는 안 할 것 같다고 느꼈습니다. 제품도 굉장히 기름집니다."
1000323319,The미식 돼지고기김치찌개 350g* 2개입,positive,70,"이 제품은 맛있고 양이 적당하며, 편리합니다. 

고기와 씹는 맛이 있는 두부로 맛있다는 평이 많으며, 냄새가 약한 사람들은 고기 냄새가 부담스럽게 느껴질 수 있지만 맛있는 만큼 양이 적습니다."
1000323319,The미식 등심부대찌개 350g* 2개입,negative,17,장영란 씨는 유튜브에서 기대했던 맛이 실망스럽고 비싼 가격에 대한 불만을 느꼈습니다.
1000323319,The미식 등심부대찌개 350g* 2개입,positive,83,"이 제품은 맛이 좋고, 양도 적당한 1인분으로 적합합니다. 재료는 일반적인 부대찌개와 다르며, 맛도 훌륭합니다."
1000323319,The미식 차돌된장찌개 350g* 2개입,negative,13,장영란 씨는 유튜브에서 건더기가 많고 맛있다는 점을 기대했지만 실제로 맛있지는 않았습니다. 그녀는 45 천 원대 제품들과 비슷한 가격에 주문했지만 돈 아깝다는 생각이 들었습니다.
1000323319,The미식 차돌된장찌개 350g* 2개입,positive,87,"이 제품은 가격이 저렴하고 맛있으며, 집에서 간편하게 끓여 먹을 수 있습니다. 가족 모두에게 적합하지만 유통기한이 짧다는 단점이 있습니다."
1000323323,The미식 양지육개장 350g * 2개입,negative,6,제품의 맛에 대한 불만을 표현한 리뷰입니다.
1000323323,The미식 양지육개장 350g * 2개입,positive,88,이 제품은 맛있고 양도 많습니다. 건더기가 많고 싱거운 맛을 좋아하는 사람들에게 적합합니다.
1000323323,The미식 한우미역국 350g * 2개입,positive,100,이 제품은 기대 이상으로 좋으며 와이프 생일에 끓여 줄만큼 맛있다고 말하는 고객들의 평이 많아요. 미역국 맛을 알고 있는 것과 비슷한 맛과 한우 미역국 고기가 크게 들어가 있어 만족스럽다고 하네요. 간이 살짝 짜다면 물을 넣어 끓여도 좋을 것 같고 휴대하기에도 편리하다는 의견이 많아요.
1000323323,The미식 한우사태곰탕 400g * 2개입,negative,5,이 제품은 냉동 후에도 맛있는 편입니다.
1000323323,The미식 한우사태곰탕 400g * 2개입,positive,95,"이 제품은 냉동식품으로 배송이 잘되어 편리하고, 한 패키지에 두 개의 1인분씩 나눠져 있습니다. 끓일 때 간을 맞출 수 있어 좋고, 국물이 깔끔하고 맛있으며, 고기가 부드럽고 양이 적당합니다."
1000325147,떡곰탕,negative,16,"고객님은 이 제품의 양과 고기 질이 만족스럽지 않으며, 가성비가 좋지 않다고 생각합니다."
1000325147,떡곰탕,positive,74,"이 제품은 맛있고 편리한 제품으로 소비자들의 찬사를 받고 있습니다. 소비자들은 이 제품의 맛, 국물의 진함, 떡의 쫄깃함, 추운 계절에 적합함, 간편함, 양의 풍부함, 국물의 깊이 등이 좋다고 평가하고 있습니다."
1000331934,베트남 쌀국수 Pho 4인분,negative,20,이 제품은 국물 맛이 좋은데도 불편한 점과 식감이 떨어지는 문제가 있습니다.
1000331934,베트남 쌀국수 Pho 4인분,positive,72,"이 제품은 가격이 저렴하고 맛있으며, 토핑도 풍부하여 가족 모두에게 적합합니다."
1000340229,사골곰탕 500g*18개입,negative,12,"상품 이미지와 실제 상품이 달라서 불만족하고, 2박스에 넣어주면 문 열기가 힘들며, 비어 있는 봉지가 포함되어 왔습니다."
1000340229,사골곰탕 500g*18개입,positive,88,이 제품은 다양한 요리에 넣기 좋은 사골 곰탕입니다. 편리하고 맛있는 국물로 사용할 수 있어 가족 모두에게 적합합니다.
1000341457,맑은 순대국,negative,2,이 제품은 냄새가 심하고 양이 적다는 문제가 많습니다.
1000341457,맑은 순대국,positive,98,"이 제품은 가격대에 비해 만족스러운 제품으로, 토핑이 풍부하여 맛있다고 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어 편리하고 양도 푸짐하여 가족 모두에게 적합해요."
1000347300,사골 떡 만둣국 (2인분),negative,2,이 제품은 물을 넣을 때 너무 짜서 불만족한 의견이 많습니다.
1000347300,사골 떡 만둣국 (2인분),positive,96,"이 제품은 가격대비 가성비가 좋고 맛있다는 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어 편리하고 푸짐해서 가족 모두에게 적합합니다. 다만, 유통기한이 짧아 버리는 경우가 있다는 의견도 있어요."
1000351391,킬바사 부대찌개,negative,16,이 제품은 기대와 다르게 감동적이지 않고 야채가 적은 것에 대해 불만이 많으며 국물도 적절하지 않습니다.
1000351391,킬바사 부대찌개,positive,84,"이 제품은 가격대에 비해 좋은 가성비를 가지고 맛이 좋고 토핑도 풍부한 제품입니다. 집에서 간단하게 끓여 먹을 수 있어서 편리하고, 푸짐해서 가족 모두에게 적합한 제품입니다."
1000356831,얼큰곤이알탕 400g,negative,14,이 제품은 맛이 별로고 양도 적다는 느낌입니다.
1000356831,얼큰곤이알탕 400g,positive,78,이 제품은 양이 많고 간단해서 좋으며 한 끼 식사로 매우 적합합니다. 간단하게 먹기 좋은 알 탕입니다. 간편하게 데우기만 하면 되서 편하고 맛있어요.
1000356920,담백하고 깔끔한 평양식 만둣국,negative,16,"소비자는 제품을 구매한 후 만족스럽지 않은 경험을 나누었습니다. 제품의 크기와 가격에 대한 불만을 제기했으며, 평양 만두를 기대했지만 실제로 받은 만두의 크기가 작고 가성비가 떨어진다는 의견을 전달했습니다."
1000356920,담백하고 깔끔한 평양식 만둣국,positive,82,"이 제품은 가격대에 비해 좋은 가치가 있어, 토핑이 풍부하고 맛있다는 평이 많아요. 집에서 간단하게 끓여 먹을 수 있어서 편리하고, 양도 많아 가족 모두에게 적합해요. 다만, 유통기한이 짧아 버리는 경우가 있다는 의견도 있어요."
1000367308,소곱창전골 1kg,negative,20,이 제품은 냄새가 심하고 양이 적다는 문제가 많습니다.
1000367308,소곱창전골 1kg,positive,80,이 제품은 가격에 비해 맛과 편리함이 뛰어나고 가족 모두에게 적합한 제품입니다.
1000370851,왕갈비탕 1KG,negative,14,이 제품은 기름이 많고 맛이 좋지만 조미료 맛이 강하고 비싸다는 의견이 있습니다.
1000370851,왕갈비탕 1KG,positive,82,이 제품은 가격대에 비해 맛있고 양도 많으며 가족 모두에게 적합한 편리한 제품입니다.
1000378706,사골곰탕 500g*10개입,negative,6,"제품의 양이 적고, 한 개씩 판매된 경우가 많아 만족스럽지 않다고 생각합니다."
1000378706,사골곰탕 500g*10개입,positive,92,이 제품은 가격대에 비해 맛이 좋고 다양한 국물 요리에 활용할 수 있어 편리하고 든든한 제품입니다.
1000381876,본토 마라탕 (순한맛),negative,7,"이 제품은 맛있지만 양이 적고, 냉동 후 끓여서 맛이 떨어지는 문제가 있고, 매운맛이 부족합니다."
1000381876,본토 마라탕 (순한맛),positive,86,"이 제품은 맛있는 마라탕으로 초딩 아들이 좋아하는 맛을 제공합니다. 제품은 순한 맛을 제공하고, 맛이 비슷한 맛을 느낄 수 있습니다. 제품은 냉동보다 냉장판으로 먹는 것이 더 맛있으며, 양이 적당하고, 재료가 다양하게 들어 있습니다."
1000381876,본토 마라탕 (진한맛),negative,14,"이 제품은 기대에 못 미치는 품질과 고기 기름이 많은 단점이 있고, 재료의 익혀지는 정도가 제각각인 것이 불만입니다."
1000381876,본토 마라탕 (진한맛),positive,86,"이 제품은 맛있는 마라탕으로, 고기가 크고 부드럽게 들어가 있어 만족스럽습니다. 매운 맛을 좋아하는 사람들은 진한 맛을 선택할 수 있고, 집에서 간편하게 끓일 수 있어 편리합니다. 제품의 양이 푸짐하고 냄새가 거의 없으며 신선한 재료로 만들어졌다는 의견이 많습니다."
1000382034,짜글이찌개,negative,22,"이 제품은 간이 짧고 맛이 심심하다는 의견이 많으며, 물을 더 넣으면 좋을 것 같다는 팁이 있어요. 감자나 두부를 추가하면 맛이 더 좋아질 것 같아요. 하지만 국물이 진득해서 밥이나 우동과 함께 먹기에는 적합하지 않다는 의견이 있어요."
1000382034,짜글이찌개,positive,72,이 제품은 맛이 좋고 양이 적당하며 재료가 큼직하다는 평이 많습니다. 감자는 포슬포슬하고 고기도 매콤해서 맛있다는 의견이 많습니다.
1000382036,다래순나물,negative,20,다래 순은 질기고 맛이 썩쿰하고 간이 쎄다는 평이 많습니다.
1000382036,다래순나물,positive,74,"이 제품은 맛과 식감이 좋으며, 고소하고 풍미가 살아 있습니다. 특히나물 좋아하는 사람들에게 강력 추천합니다."
1000408450,한우 소고기 미역국,negative,4,"이 제품은 치킨너겟이 맛있지만, 미역국이 만족스럽지 않으며 양이 적다는 의견이 있습니다."
1000408450,한우 소고기 미역국,positive,92,"이 제품은 아기들이 좋아하는 국을 제공하고, 간단히 데워서 먹을 수 있어 편리합니다."
1000408452,한우 소고기 뭇국,negative,6,"이 리뷰는 양과 재료의 상태가 불만족스럽고, 특히 한우 뭇 국은 아이가 잘 먹지 않는다는 문제가 있습니다."
1000408452,한우 소고기 뭇국,positive,90,"이 제품은 가격대에 비해 가성비가 좋고, 아이가 잘 먹는다는 평이 많습니다. 간단하게 데워 먹을 수 있고, 가족 모두에게 적합합니다. 특히 여행 가서 먹일 때 좋고, 냉동 냉장 제품을 피할 때 좋은 선택입니다."
1000408456,한우 배추 된장국,negative,14,"이 제품에 대한 불만 사항으로는 가격이 비싸다는 것과 내용물이 부실하다는 점, 건더기가 적다는 평, 저염으로 인해 맛이 부족하다는 의견, 향이 거슬리는 문제, 너무 싱겁다는 점이 있습니다."
1000408456,한우 배추 된장국,positive,78,"푸디버디는 아이들에게 인기 있는 제품으로, 간단하고 맛있으며 아이가 좋아하는 반찬으로 적합합니다. 푸디버디는 크기가 적절하고 간단히 데워서 먹을 수 있어 편리합니다. 푸디버디는 양이 적지만 아이가 잘 먹을 수 있기 때문에 적합합니다. 푸디버디는 아이가 좋아하는 국과 탕도 있습니다. 푸디버디는 간이 약하고 맛이 좋으며 아이가 잘 먹을 수 있기 때문에 적합합니다. 푸디버디는 여행이나 외출 시에 아이 밥을 챙겨 주기에도 좋습니다."
1000408458,한우 사골곰탕,negative,6,"이 제품은 양이 적고, 아기에게 주려고 샀는데 잘 먹지 않는다는 문제가 있습니다."
1000408458,한우 사골곰탕,positive,86,"이 제품은 아이 건강식을 구입한 많은 고객들이 잘 먹이기를 기대하고 있습니다. 제품은 간편하고 맛있으며, 아기용 작은 용량으로 국물 베이스로 사용할 수 있어 편리합니다. 미네랄 보충에 도움이 되며, 양이 적당하고 맛있어 아이가 잘 먹습니다. 비상용으로 구비해 두는 고객도 많으며, 아기 국 베이스로 사용하기에 적합한 제품입니다."
1000411501,송이버섯 들깨탕,negative,26,"이 제품은 맛이 괜찮지만 양이 적다는 의견이 많으며 버섯 양이 적어 싱거운 맛을 느끼는 의견이 있고, 향이 좋지 않아 기대와 달라서 애매하다는 의견이 있어요."
1000411501,송이버섯 들깨탕,positive,70,"이 제품은 맛이 진하고 좋으며, 특히 버섯 향이 진하고 국물이 쫙쫙하다는 평이 많아요. 한 끼 분량으로 적당하고 보관하기도 편리하고, 건강에 좋으며 맛있고 고소한 맛이 특징이에요."
1000423818,고기듬뿍 돼지국밥,negative,14,"고객은 제품의 맛은 괜찮지만, 고기 스탬프가 들어 있는 부분이 식욕을 떨어뜨려서 잘라 먹었고 간이 짜서 불만을 제기했습니다."
1000423818,고기듬뿍 돼지국밥,positive,82,"이 제품은 가격대에 비해 고기 양이 많고, 국물이 깔끔하고 담백하다는 평이 많아요. 또한, 쫀득하고 부드러운 맛과 짭짤하고 진한 맛, 냉동 보관이 가능한 장점이 있습니다."
1000431396,순두부찌개,negative,4,이 제품은 맛이 약하다는 평이 많으며 풀무원 순두부찌개와 비슷한 맛을 가지고 있지만 조금 더 건더기가 들어있다는 의견이 있어요.
1000431396,순두부찌개,positive,92,"이 제품은 가격이 저렴하고, 맛이 좋고 양도 많은 편리한 제품입니다."
1000431398,우차돌짬뽕탕,negative,8,이 제품은 국물 맛이 좋지만 기름기가 많고 건더기가 적다는 단점이 있습니다.
1000431398,우차돌짬뽕탕,positive,88,"이 제품은 국물이 진하고 맛있는 짬뽕 탕과 비슷한 맛을 가지고 있습니다. 내용물이 넉넉하고 한 끼로 먹기 좋으며, 매운 맛을 좋아하는 분들은 고춧가루나 캡사이신을 추가하면 좋을 것 같습니다. 간식이나 술안주로도 적합하며, 재구매 의사가 많은 제품입니다."
1000431400,한우 미역국,negative,10,고기는 정체 모를 선명한 빨간 줄이 있고 냄새가 나며 크리미한 냥반으로 맛은 있지만 후추와 조미료 맛이 나요.
1000431400,한우 미역국,positive,90,이 제품은 맛있고 편리한 미역국을 집에서 쉽게 끓일 수 있어서 가족 모두에게 적합한 제품입니다.
1000431402,한우 육개장,negative,8,"이 제품은 냉동 후 국물이 줄줄 흐르는 것을 발견하고, 봉지의 손상으로 인해 화가 나고, 내용물이 부실하고 맛이 식을수록 떨어지는 문제가 많습니다."
1000431402,한우 육개장,positive,78,이 제품은 가격대비 가성비가 좋고 맛있다. 집에서 간편하게 끓여 먹을 수 있어 편리하고 가족 모두에게 적합해요.
1000431404,우차돌마라탕,negative,12,"이 제품은 양과 재료가 부족하여 불만족스럽습니다. 특히 밀키트의 양이 적고, 재료가 부실해 보입니다. 포장 마라탕을 먹는 것이 더 나을 것 같다는 의견이 있습니다."
1000431404,우차돌마라탕,positive,86,"이 제품은 가격대에 비해 가성비가 좋고 맛도 풍부하여 많은 사람들이 좋게 생각하고 있습니다. 집에서 쉽게 끓여 먹을 수 있어 편리하고, 양도 충분하여 가족 모두에게 적합합니다. 그러나 유통기한이 짧다는 단점이 있습니다."
1000450530,우거지갈비탕 800g,negative,2,이 제품은 기름이 많고 질겨서 불만족스럽다는 문제가 있습니다.
1000450530,우거지갈비탕 800g,positive,92,"이 제품은 가격에 비해 맛있고 양도 풍부해서 좋다는 평이 많아요. 편리한 사용과 가족 모두에게 적합하지만, 유통기한이 짧다는 단점이 있어요."
1000498619,양곰탕,negative,4,배송 시 문제가 발생하여 사용하기에 적합하지 않은 제품입니다.
1000498619,양곰탕,positive,94,이 제품은 맛있고 푸짐한 양 곰탕입니다. 고기가 많고 국물이 진하고 담백하며 냄새가 나지 않습니다. 간단한 조리법으로 집에서 쉽게 끓여 먹을 수 있습니다. 가족 모두에게 적합하고 특히 양이 적은 분들에게는 2인분이 적당합니다. 가격도 합리적이며 냉동고에 쟁여두면 좋습니다.
1000498621,내장탕,negative,6,"이 제품은 맛이 별로며, 냄새가 조금 나고 잡내가 없다는 의견이 있습니다."
1000498621,내장탕,positive,90,"내장 탕은 다양한 부속 부위와 국내산 무청 시래기로 얼큰하고 진한 국물 맛을 제공합니다. 2인분으로 충분히 양이 있고, 냉동 후에도 간편하게 끓일 수 있습니다."
1000538774,녹두삼계탕 900g,negative,14,이 제품은 맛이 떨어지고 비싸다는 의견이 많아요.
1000538774,녹두삼계탕 900g,positive,84,"이 제품은 가격대비 가성비가 좋은 편리한 제품입니다. 맛이 깔끔하고 고기가 부드럽고 맛있으며, 국물이 맑고 진한 맛을 낸다는 평이 많습니다."
1000605720,짬뽕순두부찌개,negative,18,"이 제품은 맛이 좋지 않아 많은 사람들이 불만족을 표한바 있습니다. 또한, 야채가 상하거나 물이 생기는 문제가 있고, 국물이 너무 싱거워 재료를 맛있게 먹기 어렵다는 의견이 있습니다."
1000605720,짬뽕순두부찌개,positive,80,"이 제품은 맛있고 편리한 제품입니다. 순두부가 들어간 짬뽕 맛이 좋으며, 해물과 야채를 넣으면 간도 순해지고 반찬으로 먹기 좋습니다."
1000605738,듬뿍육개장,negative,14,"이 제품은 맛이 별로라서 불만이 많고, 파가 너무 많아 짜다는 의견이 많습니다."
1000605738,듬뿍육개장,positive,80,이 제품은 가격이 저렴하고 맛이 좋으며 가족 모두가 즐길 수 있는 양을 제공합니다. 또한 집에서 간편하게 끓여 먹을 수 있어 편리합니다. 하지만 유통기한이 짧다는 단점이 있습니다.
1000620989,토종닭 백숙 삼계탕,negative,16,"삼계탕의 불만 사항과 문제점은 다음과 같습니다.

1.  속이 안 들었고 해동이 안 된 것 같아요.
2.  국물의 맛이 약간 아쉬웠고 고기 육질이 질기지 않았어요.
3.  레토르트 삼계탕은 조리가 덜 된 채로 포장된 것 같은 느낌이 있어요.
4.  찹쌀이 흩어지면서 따로 나고 컬리 냉동 포장이 마음에 들지 않습니다."
1000620989,토종닭 백숙 삼계탕,positive,84,"이 제품은 토종닭으로 만든 삼계탕입니다. 토종닭은 다른 닭과 식감과 맛이 다르며, 국내산 재료로 만든 제품으로 맛과 건강에 좋은 점이 있습니다. 냉동 제품이기 때문에 냉장고에 넣고 끓여야 합니다."
1000659319,이북식 백순대국,negative,4,"이 제품은 기대보다 맛이 떨어지는 것 같아요. 밥을 먹기 싫어 만두를 넣어 먹었는데, 맛있게 먹을 만큼은 아니었지만 삼계탕과 비슷한 맛이 나서 괜찮았습니다."
1000659319,이북식 백순대국,positive,94,"이 제품은 가격대에 비해 가성비가 좋고 맛있다는 평이 많아요. 집에서 간편하게 끓여 먹을 수 있어서 편리하고 가족 모두에게 적합하지만, 유통기한이 짧다는 단점이 있어요."
